,ds,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,is_estimated,y,location
85769,2022-11-30 07:00:00,4.875,1.298,1545.3,0.0,0.0,1051.05,0.0,273.275,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1030.05,0.0,0.0,1014.05,1020.375,0.0,0.0,81.725,1026.75,,0.0,0.0,0.0,0.175,128.84201,-5.7455,0.1,274.4,100.0,10289.45,0.9,1,0.0,C
85768,2022-11-30 06:00:00,4.775,1.298,1662.45,0.0,0.0,1165.525,0.0,273.025,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1029.6,0.0,0.0,1013.65,1020.05,0.0,0.0,79.600006,1026.35,,0.0,0.0,0.0,0.15,115.9105,-11.41125,0.075,274.5,100.0,10753.475,0.92499995,1,0.0,C
85759,2022-11-29 21:00:00,4.6749997,1.28975,2421.25,0.0,0.0,1499.8,0.0,272.75,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.65,0.0,0.0,1011.85,1018.15,0.0,0.0,72.55,1024.45,,0.0,0.0,0.0,0.3,325.37524,-44.52075,0.0,275.6,100.0,11214.55,1.525,1,0.0,C
85730,2022-11-28 16:00:00,4.625,1.2674999,2904.75,0.0,0.0,1234.05,0.0,272.8,0.0,0.0,0.0,0.0,99.1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.0,0.0,0.0,1004.45,1010.65,0.0,0.0,62.65,1016.85,,0.0,0.0,0.0,0.175,250.694,-14.211,0.025,278.325,100.0,14600.75,5.0,1,0.0,C
85728,2022-11-28 14:00:00,4.6,1.26425,3006.1,23773.3,0.0,853.4,0.0,272.67502,0.0,25997.8,0.0,0.0,97.899994,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.225,0.0,0.0,1003.65,1009.8,0.0,0.0,60.45,1016.0,,0.0,0.0,0.0,0.1,224.73125,-2.93675,0.0,278.775,100.0,53155.35,5.1,1,0.98,C
85786,2022-12-01 00:00:00,5.5,1.3002499,508.02502,0.0,0.0,356.85,0.0,275.1,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.775,0.0,0.0,1017.725,1024.075,0.0,0.0,89.425,1030.45,,0.0,0.0,0.0,0.075,24.826,-46.5375,0.175,274.67502,100.0,11159.35,0.47500002,1,-0.0,C
85741,2022-11-29 03:00:00,4.4,1.275,4721.975,0.0,0.0,4503.3,0.0,272.0,0.0,0.0,0.0,0.0,87.65,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1022.15,0.0,0.0,1006.525,1012.725,0.0,0.0,62.5,1018.95,,0.0,0.0,0.0,0.0,75.89575,-30.8645,0.0,277.575,100.0,30914.375,4.7,1,0.0,C
85745,2022-11-29 07:00:00,4.2,1.275,5254.675,0.0,0.0,3654.55,0.0,271.45,0.0,0.0,0.0,0.0,99.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1023.575,0.0,0.0,1007.875,1014.1,0.0,0.0,58.6,1020.325,,0.0,0.0,0.0,0.15,128.85574,-5.5594997,0.0,277.525,100.0,61479.65,3.9,1,0.0,C
85763,2022-11-30 01:00:00,4.3,1.2975,3818.5,0.0,0.0,1715.0,0.0,271.625,0.0,0.0,0.0,0.0,98.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.6,0.0,0.0,1012.75,1019.1,0.0,0.0,69.6,1025.4,,0.0,0.0,0.0,0.0,43.811,-42.58025,0.0,275.0,100.0,38228.023,1.3249999,1,0.0,C
85726,2022-11-28 12:00:00,4.6749997,1.263,6009.25,163057.5,32.375,1783.9501,0.0,272.925,25.625,125839.0,2.275,21375.3,85.45,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1018.65,0.0,0.0,1002.95,1009.125,0.0,0.0,61.275,1015.325,,0.0,0.0,0.0,0.0,197.59875,3.97775,0.0,278.725,97.525,59630.85,5.3500004,1,22.54,C
85777,2022-11-30 15:00:00,5.4,1.295,345.775,0.0,0.0,312.3,0.0,274.8,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.5,0.0,0.0,1015.475,1021.8,0.0,0.0,88.375,1028.1499,,0.0,0.0,0.0,0.075,237.506,-8.41625,0.1,274.6,100.0,11822.1,0.6,1,0.0,C
85727,2022-11-28 13:00:00,4.6,1.26325,3710.55,106848.5,9.15,523.25,0.0,272.775,7.15,82571.3,0.0,8969.4,96.775,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1018.85,0.0,0.0,1003.225,1009.375,0.0,0.0,60.7,1015.575,,0.0,0.0,0.0,0.0,211.3415,1.1975,0.0,278.8,100.0,59907.75,5.1749997,1,7.840000000000001,C
85758,2022-11-29 20:00:00,4.55,1.28825,2595.5,0.0,0.0,1752.125,0.0,272.45,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.25,0.0,0.0,1011.425,1017.7,0.0,0.0,69.7,1024.025,,0.0,0.0,0.0,0.3,307.48474,-39.90075,0.0,275.85,100.0,12775.025,1.8,1,0.0,C
85770,2022-11-30 08:00:00,4.925,1.298,1457.075,0.0,0.875,891.45,0.0,273.475,0.175,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1030.375,0.0,0.0,1014.35,1020.7,0.0,0.0,84.05,1027.05,,0.0,0.0,0.0,0.175,142.03,-1.0375,0.1,274.4,100.0,8966.05,0.85,1,0.0,C
85795,2022-12-01 09:00:00,5.5,1.29975,902.275,5231.1,17.05,716.175,0.0,275.1,4.825,3533.9,0.0,0.0,88.425,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1034.6,0.0,0.0,1018.6,1024.9,0.0,0.0,88.575,1031.3,,0.0,0.0,0.0,0.0,155.5175,2.26525,0.1,274.275,88.425,22321.85,1.1,1,0.0,C
85790,2022-12-01 04:00:00,5.6,1.30075,417.55,0.0,0.0,331.35,1.0,275.2,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.8,0.0,0.0,1017.7,1024.0,0.0,0.0,91.55,1030.4,,0.0,0.0,0.0,0.1,89.82725,-24.57975,0.3,274.45,100.0,7223.0,1.25,1,0.0,C
85744,2022-11-29 06:00:00,4.225,1.2745,5523.825,0.0,0.0,2915.6,0.0,271.55,0.0,0.0,0.0,0.0,98.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1022.875,0.0,0.0,1007.25,1013.45,0.0,0.0,58.825,1019.7,,0.0,0.0,0.0,0.1,115.91225,-11.2245,0.0,277.6,100.0,58894.25,3.975,1,0.0,C
85780,2022-11-30 18:00:00,5.5,1.295,282.0,0.0,0.0,262.175,0.0,275.1,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1032.05,0.0,0.0,1016.05,1022.35,0.0,0.0,92.55,1028.725,,0.0,0.0,0.0,0.3,276.866,-27.678501,0.1,274.35,100.0,6369.85,0.5,1,0.0,C
85793,2022-12-01 07:00:00,5.6,1.3,435.025,0.0,0.0,367.55,0.0,275.3,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.25,0.0,0.0,1018.175,1024.55,0.0,0.0,90.4,1030.925,,0.0,0.0,0.0,0.0,128.824,-5.92575,0.3,274.34998,100.0,10794.199,0.85,1,0.0,C
85779,2022-11-30 17:00:00,5.5,1.2955,375.75,0.0,0.0,292.425,0.0,275.1,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.75,0.0,0.0,1015.75,1022.05,0.0,0.0,89.75,1028.45,,0.0,0.0,0.0,0.2,263.37726,-20.973751,0.1,274.6,100.0,7645.825,0.6,1,0.0,C
85725,2022-11-28 11:00:00,4.7,1.262,7436.2,154642.4,46.125,1276.225,0.0,273.025,36.55,125569.0,6.6,12405.9,73.35,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.4,0.0,0.0,1002.7,1008.85,0.0,0.0,61.6,1015.05,,0.0,0.0,0.0,0.0,183.60376,5.2122498,0.0,278.7,97.7,59764.1,5.4,1,29.4,C
85781,2022-11-30 19:00:00,5.5,1.2965,249.625,0.0,0.0,224.075,0.0,275.05,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1032.3501,0.0,0.0,1016.225,1022.575,0.0,0.0,96.2,1028.925,,0.0,0.0,0.0,0.32500002,291.3305,-34.180252,0.1,274.0,100.0,5132.3,0.5,1,0.0,C
85796,2022-12-01 10:00:00,5.45,1.299,1344.9,71126.0,35.525,1281.975,0.0,274.95,19.7,26875.0,5.075,0.0,39.85,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1034.6,0.0,0.0,1018.5,1024.9,0.0,0.0,86.0,1031.25,,0.0,0.0,0.0,0.0,169.35025,4.29025,0.0,274.4,39.85,34946.25,1.275,1,8.82,C
85783,2022-11-30 21:00:00,5.5,1.3,171.4,0.0,0.0,139.5,0.0,274.9,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1032.6499,0.0,0.0,1016.6,1022.975,0.0,0.0,99.075,1029.3251,,0.0,0.0,0.0,0.22500001,325.2005,-44.659,0.15,273.8,100.0,4112.0,0.5,1,0.0,C
85762,2022-11-30 00:00:00,4.275,1.29825,3198.15,0.0,0.0,1913.025,0.0,271.45,0.0,0.0,0.0,0.0,96.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.45,0.0,0.0,1012.55,1018.875,0.0,0.0,69.05,1025.25,,0.0,0.0,0.0,0.025,24.8995,-46.363503,0.0,275.1,100.0,41394.273,1.45,1,-0.0,C
85789,2022-12-01 03:00:00,5.6,1.301,366.575,0.0,0.0,320.075,1.0,275.17502,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.7,0.0,0.0,1017.7,1024.05,0.125,0.0,91.325005,1030.4,,0.0,0.0,0.0,0.1,75.90225,-31.23175,0.22500001,274.575,100.0,6557.675,0.9,1,0.0,C
85751,2022-11-29 13:00:00,4.5,1.2785001,3213.975,101284.6,8.3,2947.9502,0.0,272.3,4.675,48566.6,0.0,1.7,99.75,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1025.55,0.0,0.0,1009.775,1016.0,0.0,0.0,64.275,1022.3,,0.0,0.0,0.0,0.15,211.2215,1.049,0.0,276.725,100.0,17324.375,3.525,1,6.86,C
85787,2022-12-01 01:00:00,5.575,1.301,440.85,0.0,0.0,333.45,0.75,275.15002,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.9,0.0,0.0,1017.85,1024.2,0.05,0.0,90.25,1030.575,,0.0,0.0,0.0,0.125,43.77475,-42.7595,0.3,274.6,100.0,7200.9253,0.7,1,0.0,C
85848,2022-12-03 14:00:00,2.675,1.334,,13558.3,0.0,,0.0,265.475,0.0,15140.9,0.0,0.0,4.975,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.2,0.0,0.0,1018.95,1025.45,0.0,0.0,61.199997,1031.975,,0.0,0.0,0.0,0.0,224.0625,-3.5489998,0.0,270.84998,9.375,57629.5,1.5,1,1.96,C
85802,2022-12-01 16:00:00,4.1499996,1.322,29.2,0.0,0.0,29.1,-1.0,271.2,0.0,0.0,0.0,0.0,51.125,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.475,0.0,0.0,1018.45,1024.9,6.75,0.0,79.15,1031.375,,0.0,0.0,0.0,0.0,250.23276,-14.547,0.0,273.55,51.125,21736.775,1.45,1,0.0,C
85799,2022-12-01 13:00:00,4.7,1.31,,91278.9,6.75,29.4,0.0,272.8,4.625,63681.1,0.0,25689.1,18.65,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1034.6499,0.0,0.0,1018.57495,1024.95,0.0,0.0,80.125,1031.375,,0.0,0.0,0.0,0.0,210.9785,0.773,0.0,274.175,18.65,28433.05,1.375,1,22.54,C
85804,2022-12-01 18:00:00,4.0,1.32425,,0.0,0.0,212.85,-1.0,270.75,0.0,0.0,0.0,0.0,18.35,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.6,0.0,0.0,1018.6,1025.05,9.825,0.0,80.25,1031.5,,0.0,0.0,0.0,0.0,276.69525,-27.779,0.0,272.75,18.35,35342.227,1.125,1,0.0,C
85863,2022-12-04 05:00:00,2.4,1.3455,,0.0,0.0,816.225,0.0,264.325,0.0,0.0,0.0,0.0,36.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.6,0.0,0.0,1017.4,1023.92505,0.0,0.0,63.8,1030.5,,0.0,0.0,0.0,0.0,102.98375,-18.42975,0.0,269.95,37.125,52637.65,1.45,1,0.0,C
85862,2022-12-04 04:00:00,2.4,1.346,,0.0,0.0,843.4001,0.0,264.2,0.0,0.0,0.0,0.0,15.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.6749,0.0,0.0,1017.475,1024.025,0.0,0.0,63.525,1030.6,,0.0,0.0,0.0,0.0,89.802,-25.09375,0.0,269.84998,16.625,52691.95,1.5,1,0.0,C
85823,2022-12-02 13:00:00,3.0,1.323,,86798.2,6.025,,0.0,266.95,3.7749999,53628.7,0.0,39703.9,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1036.825,0.0,0.0,1020.575,1027.025,0.0,0.0,61.949997,1033.5,,0.0,0.0,0.0,0.0,210.8565,0.64625,0.0,272.34998,0.0,61188.45,1.8,1,13.72,C
85839,2022-12-03 05:00:00,2.9,1.33725,,0.0,0.0,,-1.0,266.475,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1036.65,0.0,0.0,1020.45,1026.95,0.52500004,0.0,65.65,1033.45,,0.0,0.0,0.0,0.0,102.99975,-18.26375,0.0,271.125,0.0,55216.875,1.6,1,0.0,C
85856,2022-12-03 22:00:00,2.5,1.343,7116.2,0.0,0.0,6492.4,0.0,264.8,0.0,0.0,0.0,0.0,38.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.925,0.0,0.0,1018.775,1025.3,0.0,0.0,61.6,1031.8501,,0.0,0.0,0.0,0.0,344.5125,-47.906,0.0,270.5,76.9,54184.273,1.375,1,0.0,C
85819,2022-12-02 09:00:00,3.025,1.323,,3273.7,15.725,,0.0,266.975,11.275,10817.7,0.0,0.0,0.5,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1036.725,0.0,0.0,1020.45,1026.9,0.0,0.0,62.825,1033.4,,0.0,0.0,0.0,0.0,155.463,2.09725,0.0,272.1,0.5,60152.2,1.95,1,0.0,C
85838,2022-12-03 04:00:00,2.9,1.336,,0.0,0.0,,-1.0,266.65002,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.05,0.0,0.0,1020.875,1027.375,1.3,0.0,66.05,1033.925,,0.0,0.0,0.0,0.0,89.81625,-24.9275,0.0,271.3,0.0,55870.824,1.625,1,0.0,C
85837,2022-12-03 03:00:00,2.9,1.335,,0.0,0.0,,-1.0,266.8,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.35,0.0,0.0,1021.2,1027.7,2.275,0.0,66.2,1034.225,,0.0,0.0,0.0,0.0,75.8835,-31.5795,0.0,271.5,0.0,55976.273,1.625,1,0.0,C
85808,2022-12-01 22:00:00,3.7,1.327,,0.0,0.0,,-1.0,269.7,0.0,0.0,0.0,0.0,0.05,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.0,0.0,0.0,1018.9,1025.4,9.6,0.0,76.85,1031.8251,,0.0,0.0,0.0,0.0,344.82874,-47.63125,0.0,272.0,0.05,48468.977,1.5,1,0.0,C
85866,2022-12-04 08:00:00,2.5,1.339,5900.975,0.0,0.0,3442.625,0.0,264.8,0.0,0.0,0.0,0.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.7,0.0,0.0,1017.4,1023.95,0.0,0.0,63.7,1030.5,,0.0,0.0,0.0,0.0,141.8715,-1.71425,0.0,270.525,93.8,54509.477,1.3,1,0.0,C
85797,2022-12-01 11:00:00,5.3250003,1.3002499,,133187.8,40.2,1673.5,0.0,274.55,27.5,71917.2,14.075,20957.2,20.475,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1034.55,0.0,0.0,1018.475,1024.8,0.0,0.0,82.85,1031.2,,0.0,0.0,0.0,0.0,183.342,4.71825,0.0,274.32498,20.475,38377.75,1.4,1,24.5,C
85811,2022-12-02 01:00:00,3.2,1.329,,0.0,0.0,,0.0,267.82498,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.6,0.0,0.0,1019.55,1026.025,0.0,0.0,68.75,1032.525,,0.0,0.0,0.0,0.0,43.732,-42.933502,0.0,271.725,0.0,54767.65,1.8,1,0.0,C
85820,2022-12-02 10:00:00,3.1,1.31875,,66183.3,33.8,,0.0,267.1,21.325,44542.4,13.225,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1036.8,0.0,0.0,1020.5,1026.95,0.0,0.0,62.85,1033.4,,0.0,0.0,0.0,0.0,169.2765,4.12975,0.0,272.15002,0.0,60876.2,2.0,1,8.82,C
85859,2022-12-04 01:00:00,2.4,1.346,,0.0,0.0,5913.1,0.0,264.4,0.0,0.0,0.0,0.0,30.275,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.1,0.0,0.0,1017.875,1024.45,0.0,0.0,63.0,1031.025,,0.0,0.0,0.0,0.0,43.62875,-43.26275,0.0,270.0,34.325,52926.35,1.45,1,0.0,C
85854,2022-12-03 20:00:00,2.5,1.343,7285.425,0.0,0.0,6959.75,0.0,264.82498,0.0,0.0,0.0,0.0,39.05,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.8251,0.0,0.0,1018.7,1025.225,0.0,0.0,59.375,1031.8,,0.0,0.0,0.0,0.0,306.7555,-40.349,0.0,270.6,78.05,53793.75,1.375,1,0.0,C
85846,2022-12-03 12:00:00,2.775,1.32525,,130324.2,25.25,,0.0,265.82498,16.675,78688.5,9.700001,86697.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1035.7,0.0,0.0,1019.375,1025.825,0.0,0.0,61.5,1032.325,,0.0,0.0,0.0,0.0,197.06476,3.245,0.0,270.975,0.0,60237.375,1.1750001,1,15.68,C
85816,2022-12-02 06:00:00,3.0749998,1.3285,,0.0,0.0,,0.0,267.2,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.375,0.0,0.0,1019.35,1025.8,0.0,0.0,61.65,1032.275,,0.0,0.0,0.0,0.0,115.89125,-11.768,0.0,272.275,0.0,56520.926,1.575,1,0.0,C
85851,2022-12-03 17:00:00,2.55,1.3425,8491.2,0.0,0.0,7757.8,0.0,265.05,0.0,0.0,0.0,0.0,26.575,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.8,0.0,0.0,1018.7,1025.225,0.0,0.0,58.8,1031.8,,0.0,0.0,0.0,0.0,262.8955,-21.25325,0.0,270.8,53.125,54549.45,1.6750001,1,0.0,C
85825,2022-12-02 15:00:00,3.0,1.331,,0.0,0.0,,0.0,267.075,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.2,0.0,0.0,1021.05,1027.525,0.0,0.0,64.1,1034.05,,0.0,0.0,0.0,0.0,237.219,-8.6335,0.0,271.9,0.0,56922.676,1.8,1,0.0,C
85844,2022-12-03 10:00:00,2.8,1.3295,,61520.3,32.199997,,0.0,266.1,20.675,42056.8,12.6,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1036.1499,0.0,0.0,1019.75,1026.25,0.0,0.0,61.775,1032.775,,0.0,0.0,0.0,0.0,169.20074,3.976,0.0,270.9,0.0,59289.797,1.3499999,1,3.92,C
85867,2022-12-04 09:00:00,2.55,1.336,5138.6,1407.6,13.25,3938.25,0.0,264.95,12.7,10720.2,0.0,0.0,93.775,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1033.625,0.0,0.0,1017.325,1023.85,0.0,0.0,64.0,1030.375,,0.0,0.0,0.0,0.0,155.343,1.781,0.0,270.65002,94.8,55285.05,1.25,1,0.0,C
85853,2022-12-03 19:00:00,2.5,1.344,7706.65,0.0,0.0,7256.25,0.0,264.9,0.0,0.0,0.0,0.0,32.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.8,0.0,0.0,1018.6,1025.2,0.0,0.0,58.9,1031.7,,0.0,0.0,0.0,0.0,290.79776,-34.47425,0.0,270.7,65.5,53195.9,1.525,1,0.0,C
85832,2022-12-02 22:00:00,2.7,1.34025,,0.0,0.0,,0.0,265.775,0.0,0.0,0.0,0.0,0.125,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.6,0.0,0.0,1021.42505,1027.95,0.0,0.0,62.275,1034.5,,0.0,0.0,0.0,0.0,344.672,-47.77225,0.0,270.725,0.22500001,55992.45,1.6750001,1,0.0,C
85813,2022-12-02 03:00:00,3.15,1.329,,0.0,0.0,,0.0,267.625,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.3251,0.0,0.0,1019.25,1025.7,0.0,0.0,65.45,1032.2,,0.0,0.0,0.0,0.0,75.8955,-31.408249,0.0,272.075,0.0,56258.6,1.625,1,0.0,C
85843,2022-12-03 09:00:00,2.775,1.33375,,1731.1,14.45,,0.0,265.975,10.725,9131.4,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1036.275,0.0,0.0,1019.9,1026.4,0.0,0.0,62.35,1032.925,,0.0,0.0,0.0,0.0,155.40451,1.93575,0.0,270.9,0.0,58470.65,1.5,1,0.0,C
85828,2022-12-02 18:00:00,2.9,1.3375001,,0.0,0.0,,0.0,266.65002,0.0,0.0,0.0,0.0,4.125,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.7,0.0,0.0,1021.57495,1028.075,0.0,0.0,65.4,1034.6,,0.0,0.0,0.0,0.0,276.52576,-27.87225,0.0,271.25,8.25,56164.1,1.6,1,0.0,C
85861,2022-12-04 03:00:00,2.4,1.346,,0.0,0.0,,0.0,264.275,0.0,0.0,0.0,0.0,10.35,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.775,0.0,0.0,1017.625,1024.1499,0.0,0.0,62.75,1030.725,,0.0,0.0,0.0,0.0,75.865,-31.7455,0.0,269.84998,12.3,52670.5,1.45,1,0.0,C
85835,2022-12-03 01:00:00,3.0,1.3347499,,0.0,0.0,,-1.0,266.95,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.525,0.0,0.0,1021.5,1028.0,3.5,0.0,65.525,1034.5,,0.0,0.0,0.0,0.0,43.68375,-43.10125,0.0,272.0,0.0,55975.227,1.7,1,0.0,C
85827,2022-12-02 17:00:00,2.975,1.33575,,0.0,0.0,,0.0,266.875,0.0,0.0,0.0,0.0,0.725,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.525,0.0,0.0,1021.375,1027.875,0.0,0.0,65.55,1034.4,,0.0,0.0,0.0,0.0,263.05524,-21.16725,0.0,271.5,1.45,56225.574,1.7,1,0.0,C
85865,2022-12-04 07:00:00,2.5,1.34,5917.4,0.0,0.0,1400.5,0.0,264.75,0.0,0.0,0.0,0.0,72.025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.6749,0.0,0.0,1017.45,1024.0,0.0,0.0,63.45,1030.5,,0.0,0.0,0.0,0.0,128.74025,-6.4335,0.0,270.325,82.15,53654.125,1.275,1,0.0,C
85815,2022-12-02 05:00:00,3.1,1.32925,,0.0,0.0,,0.0,267.34998,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.3,0.0,0.0,1019.2,1025.6749,0.0,0.0,62.525,1032.125,,0.0,0.0,0.0,0.0,103.010254,-18.0925,0.0,272.2,0.0,56350.375,1.575,1,0.0,C
85833,2022-12-02 23:00:00,2.7,1.341,,0.0,0.0,,0.0,265.7,0.0,0.0,0.0,0.0,0.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.475,0.0,0.0,1021.25,1027.775,0.0,0.0,62.75,1034.3251,,0.0,0.0,0.0,0.0,95.5635,-48.34325,0.0,270.7,1.5,55878.125,1.6,1,-0.0,C
85855,2022-12-03 21:00:00,2.5,1.343,6960.35,0.0,0.0,6657.6,0.0,264.8,0.0,0.0,0.0,0.0,35.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.925,0.0,0.0,1018.8,1025.3251,0.0,0.0,60.35,1031.875,,0.0,0.0,0.0,0.0,324.668,-45.029,0.0,270.5,70.65,54587.85,1.3,1,0.0,C
85871,2022-12-04 13:00:00,2.775,1.321,1107.2,78791.6,4.725,975.475,0.0,265.825,2.825,50522.6,0.0,6280.5,98.15,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1032.725,0.0,0.0,1016.4,1022.85,0.0,0.0,63.574997,1029.325,,0.0,0.0,0.0,0.0,210.61075,0.414,0.075,270.65002,98.75,60420.1,0.675,1,9.8,C
85907,2023-01-08 23:00:00,5.0,1.23825,5393.95,0.0,0.0,463.075,0.0,273.67502,0.0,0.0,0.0,0.0,77.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,989.6,0.0,0.0,974.4,980.42505,0.0,0.0,72.875,986.5,,0.0,0.0,0.0,0.0,179.93175,-48.8065,0.0,279.725,99.875,52051.92,4.15,1,-0.0,C
85916,2023-01-09 08:00:00,4.875,1.2360001,5261.2,0.0,0.0,497.69998,0.0,273.4,0.0,0.0,0.0,0.0,94.525,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.5,0.0,0.0,975.275,981.3,0.0,0.0,67.925,987.35,,0.0,0.0,0.0,0.05,138.38126,-2.80425,0.0,280.475,100.0,55839.4,2.45,1,0.0,C
